"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"85","1998-06-05",4,0,3,0,1,0,2,2,2,1,0,1,0,"Altdorf",252,27.1
"86","1998-06-06",2,0,0,0,1,1,0,2,0,0,1,1,0,"Altdorf",244,26.1
"87","1998-06-08",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,15.7
"88","1998-06-09",4,0,1,1,2,0,1,3,0,0,1,2,1,"Altdorf",0,17.9
"89","1998-06-12",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,8.7
"90","1998-06-13",1,0,0,0,0,1,1,0,0,0,1,0,0,"Altdorf",0,11
"91","1998-06-18",1,0,1,0,0,0,0,1,0,1,0,0,0,"Altdorf",0,16.6
"92","1998-06-19",1,0,0,0,0,1,0,1,1,0,0,0,0,"Altdorf",0,18.6
"93","1998-06-22",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,21.7
"94","1998-06-23",1,0,1,0,0,0,0,1,0,0,0,0,1,"Altdorf",0,19.4
"95","1998-06-24",3,0,2,0,1,0,3,0,0,1,2,0,0,"Altdorf",0,20.2
"96","1998-06-28",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,17.8
"97","1998-06-29",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,19.2
"98","1998-06-30",3,0,1,1,1,0,2,1,0,0,3,0,0,"Altdorf",0,18.7
"99","1998-07-03",2,0,1,0,1,0,1,1,0,0,1,0,1,"Altdorf",0,16.2
"100","1998-07-07",1,0,0,0,1,0,1,0,0,1,0,0,0,"Altdorf",0,16.4
"101","1998-07-08",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,12.6
"102","1998-07-11",2,0,1,0,1,0,1,1,0,1,1,0,0,"Altdorf",0,19.4
"103","1998-07-15",3,0,3,0,0,0,2,1,1,1,0,0,1,"Altdorf",0,16.2
"104","1998-07-16",2,0,1,0,0,1,2,0,0,0,1,0,1,"Altdorf",0,14.9
"105","1998-07-17",1,0,1,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,19.3
"106","1998-07-19",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,22.1
"107","1998-07-20",1,0,0,0,0,1,0,1,0,0,1,0,0,"Altdorf",63,26.1
"108","1998-07-21",2,0,1,0,0,1,1,1,0,1,1,0,0,"Altdorf",80,25.4
"109","1998-07-23",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,21.6
"110","1998-07-25",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,18.8
"111","1998-07-26",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,20.3
"112","1998-08-04",1,0,1,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,18
"113","1998-08-09",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,24.3
"114","1998-08-10",1,1,0,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,24.1
"115","1998-08-12",2,0,1,0,1,0,1,1,1,0,0,0,1,"Altdorf",0,25.2
"116","1998-08-16",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,21.3
"117","1998-08-17",1,0,1,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,22.2
"118","1998-08-19",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,20.7
"119","1998-08-21",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,17.7
"120","1998-08-24",2,0,1,1,0,0,1,1,0,0,1,0,1,"Altdorf",0,15.1
"121","1998-08-25",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,16.3
"122","1998-08-28",2,0,2,0,0,0,2,0,0,2,0,0,0,"Altdorf",0,13.5
"123","1998-08-31",2,2,0,0,0,0,0,2,0,0,0,2,0,"Altdorf",0,15.3
"124","1998-09-01",1,0,0,0,0,1,1,0,0,0,1,0,0,"Altdorf",0,16.5
"125","1998-09-02",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",1,19.1
"126","1998-09-03",3,1,2,0,0,0,2,1,1,0,1,1,0,"Altdorf",7,19.5
