"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"171","2008-05-26",7,0,3,2,0,2,2,5,1,0,3,1,2,"Lugano",0,17
"172","2008-05-27",5,1,2,0,1,1,4,1,0,1,1,3,0,"Lugano",0,19.2
"173","2008-05-28",6,0,5,0,1,0,3,3,1,1,2,2,0,"Lugano",0,20.5
"174","2008-05-29",3,0,1,1,0,1,1,2,0,1,2,0,0,"Lugano",0,18.1
"175","2008-05-30",8,0,3,1,3,1,4,4,0,1,3,3,1,"Lugano",0,16.8
"176","2008-05-31",5,0,0,0,3,2,3,2,1,0,3,1,0,"Lugano",0,17.6
"177","2008-06-01",2,0,1,1,0,0,2,0,0,0,2,0,0,"Lugano",0,19.4
"178","2008-06-02",2,0,1,1,0,0,2,0,0,0,0,2,0,"Lugano",0,17.5
"179","2008-06-03",5,0,1,2,2,0,5,0,0,0,4,0,1,"Lugano",0,18.8
"180","2008-06-04",3,0,3,0,0,0,2,1,0,2,0,0,1,"Lugano",0,17
"181","2008-06-05",6,0,3,2,0,1,2,4,2,1,2,0,1,"Lugano",0,16.7
"182","2008-06-06",4,0,3,0,1,0,2,2,0,2,0,1,1,"Lugano",0,17.3
"183","2008-06-07",7,1,1,0,1,4,4,3,0,1,6,0,0,"Lugano",0,16.9
"184","2008-06-08",1,0,1,0,0,0,1,0,0,0,0,1,0,"Lugano",0,17.7
"185","2008-06-09",7,1,2,0,2,2,2,5,0,0,2,4,1,"Lugano",0,17.9
"186","2008-06-10",6,0,2,2,1,1,2,4,2,2,2,0,0,"Lugano",0,18.3
"187","2008-06-11",3,0,1,1,1,0,0,3,0,0,1,1,1,"Lugano",0,19.5
"188","2008-06-12",3,0,1,0,0,2,2,1,0,0,1,0,2,"Lugano",0,18.8
"189","2008-06-13",6,1,3,0,0,2,4,2,0,2,1,2,1,"Lugano",92,19.4
"190","2008-06-14",3,0,2,1,0,0,0,3,0,0,2,1,0,"Lugano",0,15.8
"191","2008-06-15",2,0,1,0,1,0,0,2,1,0,0,1,0,"Lugano",0,13.5
"192","2008-06-16",3,0,0,2,0,1,1,2,0,1,1,1,0,"Lugano",0,13.6
"193","2008-06-17",4,0,2,1,0,1,1,3,0,0,1,1,2,"Lugano",0,14.4
"194","2008-06-18",5,0,2,3,0,0,3,2,0,0,5,0,0,"Lugano",0,18.3
"195","2008-06-19",5,0,1,1,3,0,2,3,0,2,1,1,1,"Lugano",0,20.6
"196","2008-06-20",7,0,4,0,0,3,2,5,1,2,1,2,1,"Lugano",0,22.1
"197","2008-06-21",2,0,0,0,2,0,1,1,2,0,0,0,0,"Lugano",0,23.6
"198","2008-06-22",5,2,1,2,0,0,3,2,0,1,1,2,1,"Lugano",0,23.5
"199","2008-06-23",2,0,1,1,0,0,2,0,1,0,1,0,0,"Lugano",0,24.7
"200","2008-06-24",5,0,2,0,2,1,3,2,1,1,0,1,2,"Lugano",0,24.6
"201","2008-06-25",3,0,1,1,0,1,2,1,0,0,2,0,1,"Lugano",0,24.8
"202","2008-06-26",1,0,0,0,1,0,1,0,0,0,0,0,1,"Lugano",0,24.5
"203","2008-06-27",5,0,3,2,0,0,4,1,1,1,1,2,0,"Lugano",38,25.4
"204","2008-06-28",5,2,1,0,2,0,3,2,1,1,2,1,0,"Lugano",1,24.8
"205","2008-06-29",4,0,3,0,0,1,3,1,0,1,1,2,0,"Lugano",0,23.6
"206","2008-06-30",4,1,0,1,0,2,2,2,0,1,1,2,0,"Lugano",0,22.6
"207","2008-07-01",7,1,1,4,0,1,3,4,1,1,2,2,1,"Lugano",0,22.7
"208","2008-07-02",4,0,2,1,0,1,1,3,0,1,1,1,1,"Lugano",0,23.3
"209","2008-07-03",3,0,1,0,1,1,3,0,1,2,0,0,0,"Lugano",0,22
"210","2008-07-04",7,0,3,1,1,2,1,6,1,2,0,1,3,"Lugano",0,22.5
"211","2008-07-05",4,0,1,1,1,1,2,2,0,1,2,1,0,"Lugano",0,23.3
"212","2008-07-06",3,0,1,1,0,1,0,3,0,1,1,1,0,"Lugano",0,19.7
"213","2008-07-07",4,0,3,1,0,0,4,0,0,0,2,1,1,"Lugano",0,19
"214","2008-07-08",3,0,1,1,0,1,0,3,0,1,2,0,0,"Lugano",22,21.1
"215","2008-07-09",4,0,1,1,2,0,1,3,0,1,2,1,0,"Lugano",0,21
"216","2008-07-10",1,0,0,1,0,0,1,0,0,0,1,0,0,"Lugano",0,22.4
"217","2008-07-11",7,1,2,0,3,1,3,4,1,2,4,0,0,"Lugano",0,21.2
"218","2008-07-12",1,0,0,0,0,1,1,0,0,0,0,1,0,"Lugano",0,19.9
"219","2008-07-13",4,0,0,0,2,2,0,4,0,0,2,1,1,"Lugano",0,16.8
"220","2008-07-14",4,0,1,2,1,0,4,0,0,1,0,1,2,"Lugano",121,18.2
"221","2008-07-15",3,0,1,0,1,1,1,2,0,1,2,0,0,"Lugano",0,19.9
"222","2008-07-16",3,0,1,1,0,1,2,1,0,1,2,0,0,"Lugano",0,21
"223","2008-07-17",4,0,2,1,0,1,1,3,0,1,2,1,0,"Lugano",0,20.9
"224","2008-07-18",5,0,3,1,1,0,3,2,1,1,0,1,2,"Lugano",0,20.9
"225","2008-07-19",10,0,5,1,2,2,6,4,1,1,5,2,1,"Lugano",0,21.6
"226","2008-07-20",9,0,6,1,0,2,4,5,1,1,6,1,0,"Lugano",0,20
"227","2008-07-21",2,0,1,1,0,0,0,2,0,1,1,0,0,"Lugano",97,20.8
"228","2008-07-22",4,0,2,0,2,0,2,2,1,0,1,0,2,"Lugano",179,21.4
