"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"150","1998-08-02",2,0,0,0,1,1,0,2,0,1,1,0,0,"Altdorf",0,16.6
"151","1998-08-04",1,0,1,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,18
"152","1998-08-09",2,1,1,0,0,0,2,0,1,0,0,1,0,"Altdorf",0,24.3
"153","1998-08-10",1,1,0,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,24.1
"154","1998-08-12",5,0,1,0,4,0,1,4,1,0,3,0,1,"Altdorf",0,25.2
"155","1998-08-16",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,21.3
"156","1998-08-17",1,0,1,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,22.2
"157","1998-08-19",2,0,2,0,0,0,1,1,0,0,1,1,0,"Altdorf",0,20.7
"158","1998-08-20",2,0,1,0,1,0,1,1,2,0,0,0,0,"Altdorf",0,20.4
"159","1998-08-21",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,17.7
"160","1998-08-22",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,16.8
"161","1998-08-23",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,17.1
"162","1998-08-24",4,0,2,1,1,0,2,2,0,1,2,0,1,"Altdorf",0,15.1
"163","1998-08-25",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,16.3
"164","1998-08-26",1,0,1,0,0,0,0,1,0,0,0,0,1,"Altdorf",0,16.8
"165","1998-08-28",3,0,3,0,0,0,2,1,0,3,0,0,0,"Altdorf",0,13.5
"166","1998-08-29",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,13.7
"167","1998-08-30",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,13.3
"168","1998-08-31",2,2,0,0,0,0,0,2,0,0,0,2,0,"Altdorf",0,15.3
"169","1998-09-01",2,0,1,0,0,1,2,0,0,1,1,0,0,"Altdorf",0,16.5
"170","1998-09-02",2,0,0,1,1,0,2,0,0,0,1,1,0,"Altdorf",1,19.1
"171","1998-09-03",3,1,2,0,0,0,2,1,1,0,1,1,0,"Altdorf",7,19.5
"172","1998-09-04",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,18
"173","1998-09-07",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,15.3
"174","1998-09-08",3,0,2,0,1,0,2,1,0,2,0,1,0,"Altdorf",0,16.3
"175","1998-09-09",1,0,1,0,0,0,0,1,0,0,0,0,1,"Altdorf",32,18.6
"176","1998-09-12",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,10.9
"177","1998-09-13",2,0,0,0,0,2,2,0,0,1,0,1,0,"Altdorf",0,9.1
"178","1998-09-14",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,9.6
"179","1998-09-15",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,11.3
"180","1998-09-16",1,0,1,0,0,0,0,1,0,1,0,0,0,"Altdorf",0,13.2
"181","1998-09-18",2,0,2,0,0,0,2,0,0,2,0,0,0,"Altdorf",0,12.4
"182","1998-09-21",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,11.4
"183","1998-09-22",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,10.8
"184","1998-09-23",2,0,0,1,0,1,2,0,1,0,1,0,0,"Altdorf",0,10.1
"185","1998-09-25",1,0,0,1,0,0,1,0,0,0,0,1,0,"Altdorf",171,17.4
"186","1998-09-26",3,0,2,0,1,0,0,3,0,0,3,0,0,"Altdorf",280,20.8
"187","1998-09-27",3,0,1,1,1,0,1,2,0,1,2,0,0,"Altdorf",0,14.6
"188","1998-09-28",7,0,0,1,6,0,1,6,0,0,7,0,0,"Altdorf",0,13.6
"189","1998-09-29",2,0,1,0,1,0,1,1,1,0,1,0,0,"Altdorf",0,13.4
"190","1998-10-01",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,10.1
"191","1998-10-02",1,0,0,0,0,1,1,0,0,0,0,0,1,"Altdorf",0,9.3
"192","1998-10-03",4,0,0,0,2,2,3,1,0,0,4,0,0,"Altdorf",0,9.9
"193","1998-10-05",3,0,1,0,1,1,2,1,0,0,2,0,1,"Altdorf",0,10.8
"194","1998-10-07",1,0,1,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,10.7
"195","1998-10-08",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,9.7
"196","1998-10-09",1,0,0,0,0,1,0,1,0,0,1,0,0,"Altdorf",0,10.8
"197","1998-10-10",2,0,1,0,1,0,1,1,0,1,1,0,0,"Altdorf",0,11.1
"198","1998-10-11",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,11.5
"199","1998-10-12",1,0,0,1,0,0,1,0,0,0,0,0,1,"Altdorf",0,10.9
"200","1998-10-16",3,0,2,0,1,0,2,1,1,0,0,1,1,"Altdorf",6,12.8
"201","1998-10-17",1,0,1,0,0,0,0,1,0,0,0,1,0,"Altdorf",236,18.8
"202","1998-10-18",1,0,0,0,0,1,1,0,0,0,1,0,0,"Altdorf",0,10.8
"203","1998-10-19",1,1,0,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,8.8
